Time (s),Mass (g),HRR (kW/m2)
0,103.69,12.39
1,487.73,20.2
2,489,26.84
3,489.93,37.36
4,490.37,48.49
5,490.28,58.93
6,491.07,71.15
7,491.78,85.29
8,469.86,98.46
9,470.67,109.76
10,106.04,123.14
11,103.14,131.18
12,103.03,141.48
13,102.93,149.5
14,102.81,152.28
15,102.68,153.71
16,102.58,156.16
17,102.45,154.94
18,102.32,154.38
19,102.22,151.2
20,102.12,148.61
21,101.99,146.14
22,101.9,141.65
23,101.79,138.46
24,101.7,137.36
25,101.58,131.52
26,101.48,129.26
27,101.39,127.94
28,101.28,125.23
29,101.2,122.22
30,101.08,121.24
31,101,119.67
32,100.9,117.52
33,100.83,115.91
34,100.72,114.26
35,100.64,112
36,100.55,111.91
37,100.47,111.14
38,100.38,108.75
39,100.3,107.69
40,100.2,107.3
41,100.13,105.91
42,100.04,104.78
43,99.96,104.1
44,99.86,103.59
45,99.78,102.4
46,99.7,101.58
47,99.63,100
48,99.54,99.64
49,99.47,98.5
50,99.4,96.61
51,99.32,96.03
52,99.24,95.72
53,99.16,94.43
54,99.09,94.67
55,99.01,94.22
56,98.94,92.57
57,98.86,92.39
58,98.79,91.29
59,98.72,91.1
60,98.65,91.85
61,98.55,90.36
62,98.51,89.52
63,98.42,89.51
64,98.36,89.17
65,98.29,88.54
66,98.22,88.34
67,98.16,87.24
68,98.09,86.9
69,98.02,85.61
70,97.93,85.37
71,97.87,85.35
72,97.8,84.54
73,97.74,84.2
74,97.66,83.43
75,97.59,83.09
76,97.54,82.39
77,97.47,82.89
78,97.41,81.24
79,97.36,80.56
80,97.27,80.69
81,97.21,79.92
82,97.15,79.49
83,97.08,78.87
84,97.02,78.07
85,96.95,78.11
86,96.89,77.19
87,96.83,77.25
88,96.76,76.77
89,96.71,76.53
90,96.63,76.57
91,96.57,75.76
92,96.52,75.46
93,96.46,75.52
94,96.4,75.78
95,96.32,75.54
96,96.28,74.75
97,96.21,73.93
98,96.15,74.27
99,96.1,73.47
100,96.03,72.98
101,95.98,72.68
102,95.92,72.67
103,95.86,72.63
104,95.79,72.36
105,95.75,72.37
106,95.69,73.03
107,95.61,71.82
108,95.57,71.16
109,95.5,70.76
110,95.45,70.53
111,95.4,71.31
112,95.32,70.6
113,95.28,70.41
114,95.23,69.66
115,95.16,69.24
116,95.11,68.15
117,95.04,67.75
118,94.99,67
119,94.94,68.18
120,94.88,67.92
121,94.82,66.76
122,94.77,67.56
123,94.7,66.82
124,94.65,67.14
125,94.59,66.66
126,94.55,66.66
127,94.49,66.85
128,94.44,66.85
129,94.39,66.44
130,94.32,66.39
131,94.27,66.76
132,94.22,66.6
133,94.17,65.86
134,94.12,65.96
135,94.05,66.41
136,93.99,66.33
137,93.95,66.5
138,93.9,65.15
139,93.84,66.11
140,93.79,65.58
141,93.73,65.83
142,93.67,65.43
143,93.62,65.03
144,93.56,65.67
145,93.52,65.7
146,93.47,64.65
147,93.41,65.1
148,93.36,65.12
149,93.3,64.37
150,93.25,64.65
151,93.2,64.36
152,93.15,64
153,93.1,63.68
154,93.05,63.47
155,92.98,63.4
156,92.94,64.02
157,92.89,63.4
158,92.83,62.96
159,92.79,62.75
160,92.73,62.75
161,92.68,62.93
162,92.63,62.33
163,92.58,62.81
164,92.52,62.21
165,92.47,61.93
166,92.42,61.46
167,92.37,62.01
168,92.32,62.02
169,92.27,60.84
170,92.21,60.82
171,92.16,61.31
172,92.1,60.96
173,92.06,60.61
174,92.01,60.39
175,91.94,60.89
176,91.91,60.49
177,91.86,60.88
178,91.8,60.35
179,91.76,60.91
180,91.7,60.42
181,91.65,60.62
182,91.6,59.97
183,91.54,60.42
184,91.5,60.12
185,91.45,60.05
186,91.39,59.61
187,91.34,59.53
188,91.29,59.9
189,91.24,59.51
190,91.19,59.47
191,91.15,59.29
192,91.09,59.66
193,91.03,59.26
194,90.99,59.42
195,90.94,58.6
196,90.89,58.7
197,90.85,58.45
198,90.79,58.7
199,90.72,58.71
200,90.69,58.12
201,90.64,58.72
202,90.59,58.32
203,90.54,58.03
204,90.49,58.35
205,90.44,58.1
206,90.4,58.06
207,90.34,57.78
208,90.28,58.14
209,90.25,58.01
210,90.19,58.02
211,90.14,57.53
212,90.09,56.39
213,90.04,57.21
214,89.99,57.27
215,89.94,57.37
216,89.89,57.31
217,89.83,57.11
218,89.79,57.03
219,89.72,57.02
220,89.68,56.59
221,89.64,57.32
222,89.58,56.91
223,89.53,56.73
224,89.48,57.25
225,89.44,57.56
226,89.38,56.72
227,89.33,56.73
228,89.26,57.69
229,89.23,57.37
230,89.18,57.76
231,89.12,56.81
232,89.08,57.25
233,89.03,57.51
234,88.97,57.06
235,88.93,57.48
236,88.87,57.87
237,88.81,57.71
238,88.77,57.92
239,88.72,57.97
240,88.65,57.22
241,88.61,57.92
242,88.56,58.22
243,88.51,58.09
244,88.46,57.69
245,88.4,58.21
246,88.35,58.03
247,88.3,58.32
248,88.26,57.89
249,88.2,57.9
250,88.15,58.12
251,88.09,57.43
252,88.04,57.43
253,87.99,57.9
254,87.92,57.63
255,87.88,58.15
256,87.84,57.91
257,87.78,58.02
258,87.73,57.96
259,87.68,58.27
260,87.62,58.5
261,87.56,58.9
262,87.51,58.72
263,87.45,58.27
264,87.41,58.74
265,87.34,59.74
266,87.29,59.21
267,87.25,58.95
268,87.2,59.89
269,87.14,59.9
270,87.09,60.29
271,87.03,59.43
272,86.97,60.41
273,86.93,59.68
274,86.86,60.99
275,86.82,60.7
276,86.76,60.28
277,86.69,61
278,86.64,60.6
279,86.58,60.85
280,86.54,61.44
281,86.47,60.72
282,86.41,60.5
283,86.36,61.29
284,86.29,61.73
285,86.25,61.8
286,86.2,60.99
287,86.13,60.86
288,86.08,60.96
289,86.04,60.98
290,85.96,61.3
291,85.92,61.04
292,85.85,61.26
293,85.8,61.2
294,85.75,61.26
295,85.67,61.66
296,85.63,62.09
297,85.57,61.22
298,85.5,61.55
299,85.46,61.71
300,85.4,61.65
301,85.34,61.31
302,85.27,61.95
303,85.23,61.93
304,85.17,62.02
305,85.11,62.07
306,85.06,62.3
307,84.99,62.26
308,84.94,62.09
309,84.88,62.17
310,84.82,62.08
311,84.77,62.6
312,84.71,62.59
313,84.64,62.85
314,84.59,63.62
315,84.53,63.22
316,84.48,63.68
317,84.4,63.63
318,84.36,63.1
319,84.29,64.1
320,84.24,63.74
321,84.18,64.13
322,84.11,63.96
323,84.06,63.45
324,84,64.3
325,83.93,63.77
326,83.89,63.41
327,83.81,64.12
